One,Two,Three,Four,Key
9.48069241,64.72727273,712,5.696,u
9.494007989,64.81818182,713,5.704,i
9.507323569,64.90909091,714,5.712,o
9.520639148,65,715,5.72,p
9.533954727,65.09090909,716,5.728,a
9.547270306,65.18181818,717,5.736,s
9.560585885,65.27272727,718,5.744,d
9.573901465,65.36363636,719,5.752,f
9.587217044,65.45454545,720,5.76,g
9.600532623,65.54545455,721,5.768,h
9.613848202,65.63636364,722,5.776,j
9.627163782,65.72727273,723,5.784,k
9.640479361,65.81818182,724,5.792,l
9.65379494,65.90909091,725,5.8,z
9.667110519,66,726,5.808,x
9.680426099,66.09090909,727,5.816,c
9.693741678,66.18181818,728,5.824,v
9.707057257,66.27272727,729,5.832,b
9.720372836,66.36363636,730,5.84,n
9.733688415,66.45454545,731,5.848,m
9.747003995,66.54545455,732,5.856,j
9.760319574,66.63636364,733,5.864,k
9.773635153,66.72727273,734,5.872,l
9.786950732,66.81818182,735,5.88,z
9.800266312,66.90909091,736,5.888,f
9.813581891,67,737,5.896,g
9.82689747,67.09090909,738,5.904,v
9.840213049,67.18181818,739,5.912,b
9.853528628,67.27272727,740,5.92,n
9.866844208,67.36363636,741,5.928,m
9.880159787,67.45454545,742,5.936,a
9.893475366,67.54545455,743,5.944,b
9.906790945,67.63636364,744,5.952,f
9.920106525,67.72727273,745,5.96,q
9.933422104,67.81818182,746,5.968,w
9.946737683,67.90909091,747,5.976,e
9.960053262,68,748,5.984,r
9.973368842,68.09090909,749,5.992,t
9.986684421,68.18181818,750,6,y
10,68.27272727,751,6.008,u
10.01331558,68.36363636,752,6.016,i
10.02663116,68.45454545,753,6.024,o
10.03994674,68.54545455,754,6.032,p
10.05326232,68.63636364,755,6.04,a
10.0665779,68.72727273,756,6.048,s
10.07989348,68.81818182,757,6.056,d
10.09320905,68.90909091,758,6.064,f
10.10652463,69,759,6.072,g
10.11984021,69.09090909,760,6.08,h
10.13315579,69.18181818,761,6.088,j
10.14647137,69.27272727,762,6.096,k
10.15978695,69.36363636,763,6.104,l
10.17310253,69.45454545,764,6.112,z
10.18641811,69.54545455,765,6.12,x
10.19973369,69.63636364,766,6.128,c
10.21304927,69.72727273,767,6.136,v
10.22636485,69.81818182,768,6.144,b
10.23968043,69.90909091,769,6.152,n
10.25299601,70,770,6.16,m
10.26631158,70.09090909,771,6.168,j
10.27962716,70.18181818,772,6.176,k
10.29294274,70.27272727,773,6.184,l
10.30625832,70.36363636,774,6.192,z
10.3195739,70.45454545,775,6.2,f
10.33288948,70.54545455,776,6.208,g
10.34620506,70.63636364,777,6.216,v
10.35952064,70.72727273,778,6.224,b
10.37283622,70.81818182,779,6.232,n
10.3861518,70.90909091,780,6.24,m
10.39946738,71,781,6.248,a
10.41278296,71.09090909,782,6.256,b
10.42609854,71.18181818,783,6.264,f
10.43941411,71.27272727,784,6.272,q
10.45272969,71.36363636,785,6.28,w
10.46604527,71.45454545,786,6.288,e
10.47936085,71.54545455,787,6.296,r
10.49267643,71.63636364,788,6.304,t
10.50599201,71.72727273,789,6.312,y
10.51930759,71.81818182,790,6.32,u
10.53262317,71.90909091,791,6.328,i
10.54593875,72,792,6.336,o
10.55925433,72.09090909,793,6.344,p
10.57256991,72.18181818,794,6.352,a
10.58588549,72.27272727,795,6.36,s
10.59920107,72.36363636,796,6.368,d
10.61251664,72.45454545,797,6.376,f
10.62583222,72.54545455,798,6.384,g
10.6391478,72.63636364,799,6.392,h
10.65246338,72.72727273,800,6.4,j
10.66577896,72.81818182,801,6.408,k
10.67909454,72.90909091,802,6.416,l
10.69241012,73,803,6.424,z
10.7057257,73.09090909,804,6.432,x
10.71904128,73.18181818,805,6.44,c
10.73235686,73.27272727,806,6.448,v
10.74567244,73.36363636,807,6.456,b
10.75898802,73.45454545,808,6.464,n
10.7723036,73.54545455,809,6.472,m
10.78561917,73.63636364,810,6.48,j
10.79893475,73.72727273,811,6.488,k
10.81225033,73.81818182,812,6.496,l
10.82556591,73.90909091,813,6.504,z
10.83888149,74,814,6.512,f
10.85219707,74.09090909,815,6.52,g
10.86551265,74.18181818,816,6.528,v
10.87882823,74.27272727,817,6.536,b
10.89214381,74.36363636,818,6.544,n
10.90545939,74.45454545,819,6.552,m
10.91877497,74.54545455,820,6.56,a
10.93209055,74.63636364,821,6.568,b
10.94540613,74.72727273,822,6.576,f
10.9587217,74.81818182,823,6.584,q
10.97203728,74.90909091,824,6.592,w
10.98535286,75,825,6.6,e
10.99866844,75.09090909,826,6.608,r
11.01198402,75.18181818,827,6.616,t
11.0252996,75.27272727,828,6.624,y
11.03861518,75.36363636,829,6.632,u
11.05193076,75.45454545,830,6.64,i
11.06524634,75.54545455,831,6.648,o
11.07856192,75.63636364,832,6.656,p
11.0918775,75.72727273,833,6.664,a
11.10519308,75.81818182,834,6.672,s
11.11850866,75.90909091,835,6.68,d
11.13182423,76,836,6.688,f
11.14513981,76.09090909,837,6.696,g
11.15845539,76.18181818,838,6.704,h
11.17177097,76.27272727,839,6.712,j
11.18508655,76.36363636,840,6.72,k
11.19840213,76.45454545,841,6.728,l
11.21171771,76.54545455,842,6.736,z
11.22503329,76.63636364,843,6.744,x
11.23834887,76.72727273,844,6.752,c
11.25166445,76.81818182,845,6.76,v
11.26498003,76.90909091,846,6.768,b
11.27829561,77,847,6.776,n
11.29161119,77.09090909,848,6.784,m
11.30492676,77.18181818,849,6.792,j
11.31824234,77.27272727,850,6.8,k
11.33155792,77.36363636,851,6.808,l
11.3448735,77.45454545,852,6.816,z
11.35818908,77.54545455,853,6.824,f
11.37150466,77.63636364,854,6.832,g
11.38482024,77.72727273,855,6.84,v
11.39813582,77.81818182,856,6.848,b
11.4114514,77.90909091,857,6.856,n
11.42476698,78,858,6.864,m
11.43808256,78.09090909,859,6.872,a
11.45139814,78.18181818,860,6.88,b
11.46471372,78.27272727,861,6.888,f
11.47802929,78.36363636,862,6.896,q
11.49134487,78.45454545,863,6.904,w
11.50466045,78.54545455,864,6.912,e
11.51797603,78.63636364,865,6.92,r
11.53129161,78.72727273,866,6.928,t
11.54460719,78.81818182,867,6.936,y
11.55792277,78.90909091,868,6.944,u
11.57123835,79,869,6.952,i
11.58455393,79.09090909,870,6.96,o
11.59786951,79.18181818,871,6.968,p
11.61118509,79.27272727,872,6.976,a
11.62450067,79.36363636,873,6.984,s
11.63781625,79.45454545,874,6.992,d
11.65113182,79.54545455,875,7,f
11.6644474,79.63636364,876,7.008,g
11.67776298,79.72727273,877,7.016,h
11.69107856,79.81818182,878,7.024,j
11.70439414,79.90909091,879,7.032,k
11.71770972,80,880,7.04,l
11.7310253,80.09090909,881,7.048,z
11.74434088,80.18181818,882,7.056,x
11.75765646,80.27272727,883,7.064,c
11.77097204,80.36363636,884,7.072,v
11.78428762,80.45454545,885,7.08,b
11.7976032,80.54545455,886,7.088,n
11.81091877,80.63636364,887,7.096,m
11.82423435,80.72727273,888,7.104,j
11.83754993,80.81818182,889,7.112,k
11.85086551,80.90909091,890,7.12,l
11.86418109,81,891,7.128,z
11.87749667,81.09090909,892,7.136,f
11.89081225,81.18181818,893,7.144,g
11.90412783,81.27272727,894,7.152,v
11.91744341,81.36363636,895,7.16,b
11.93075899,81.45454545,896,7.168,n
11.94407457,81.54545455,897,7.176,m
11.95739015,81.63636364,898,7.184,a
11.97070573,81.72727273,899,7.192,b
11.9840213,81.81818182,900,7.2,f
11.99733688,81.90909091,901,7.208,q
12.01065246,82,902,7.216,w
12.02396804,82.09090909,903,7.224,e
12.03728362,82.18181818,904,7.232,r
12.0505992,82.27272727,905,7.24,t
12.06391478,82.36363636,906,7.248,y
12.07723036,82.45454545,907,7.256,u
12.09054594,82.54545455,908,7.264,i
12.10386152,82.63636364,909,7.272,o
12.1171771,82.72727273,910,7.28,p
12.13049268,82.81818182,911,7.288,a
12.14380826,82.90909091,912,7.296,s
12.15712383,83,913,7.304,d
12.17043941,83.09090909,914,7.312,f
12.18375499,83.18181818,915,7.32,g
12.19707057,83.27272727,916,7.328,h
12.21038615,83.36363636,917,7.336,j
12.22370173,83.45454545,918,7.344,k
12.23701731,83.54545455,919,7.352,l
12.25033289,83.63636364,920,7.36,z
12.26364847,83.72727273,921,7.368,x
12.27696405,83.81818182,922,7.376,c
12.29027963,83.90909091,923,7.384,v
12.30359521,84,924,7.392,b
12.31691079,84.09090909,925,7.4,n
12.33022636,84.18181818,926,7.408,m
12.34354194,84.27272727,927,7.416,j
12.35685752,84.36363636,928,7.424,k
12.3701731,84.45454545,929,7.432,l
12.38348868,84.54545455,930,7.44,z
12.39680426,84.63636364,931,7.448,f
12.41011984,84.72727273,932,7.456,g
12.42343542,84.81818182,933,7.464,v
12.436751,84.90909091,934,7.472,b
12.45006658,85,935,7.48,n
12.46338216,85.09090909,936,7.488,m
12.47669774,85.18181818,937,7.496,a
12.49001332,85.27272727,938,7.504,b
12.50332889,85.36363636,939,7.512,f
12.51664447,85.45454545,940,7.52,q
12.52996005,85.54545455,941,7.528,w
12.54327563,85.63636364,942,7.536,e
12.55659121,85.72727273,943,7.544,r
12.56990679,85.81818182,944,7.552,t
12.58322237,85.90909091,945,7.56,y
12.59653795,86,946,7.568,u
12.60985353,86.09090909,947,7.576,i
12.62316911,86.18181818,948,7.584,o
12.63648469,86.27272727,949,7.592,p
12.64980027,86.36363636,950,7.6,a
12.66311585,86.45454545,951,7.608,s
12.67643142,86.54545455,952,7.616,d
12.689747,86.63636364,953,7.624,f
12.70306258,86.72727273,954,7.632,g
12.71637816,86.81818182,955,7.64,h
12.72969374,86.90909091,956,7.648,j
12.74300932,87,957,7.656,k
12.7563249,87.09090909,958,7.664,l
12.76964048,87.18181818,959,7.672,z
12.78295606,87.27272727,960,7.68,x
12.79627164,87.36363636,961,7.688,c
12.80958722,87.45454545,962,7.696,v
12.8229028,87.54545455,963,7.704,b
12.83621838,87.63636364,964,7.712,n
12.84953395,87.72727273,965,7.72,m
12.86284953,87.81818182,966,7.728,j
12.87616511,87.90909091,967,7.736,k
12.88948069,88,968,7.744,l
12.90279627,88.09090909,969,7.752,z
12.91611185,88.18181818,970,7.76,f
12.92942743,88.27272727,971,7.768,g
12.94274301,88.36363636,972,7.776,v
12.95605859,88.45454545,973,7.784,b
12.96937417,88.54545455,974,7.792,n
12.98268975,88.63636364,975,7.8,m
12.99600533,88.72727273,976,7.808,a
13.00932091,88.81818182,977,7.816,b
13.02263648,88.90909091,978,7.824,f
13.03595206,89,979,7.832,q
13.04926764,89.09090909,980,7.84,w
13.06258322,89.18181818,981,7.848,e
13.0758988,89.27272727,982,7.856,r
13.08921438,89.36363636,983,7.864,t
13.10252996,89.45454545,984,7.872,y
13.11584554,89.54545455,985,7.88,u
13.12916112,89.63636364,986,7.888,i
13.1424767,89.72727273,987,7.896,o
13.15579228,89.81818182,988,7.904,p
13.16910786,89.90909091,989,7.912,a
13.18242344,90,990,7.92,s
13.19573901,90.09090909,991,7.928,d
13.20905459,90.18181818,992,7.936,f
13.22237017,90.27272727,993,7.944,g
13.23568575,90.36363636,994,7.952,h
13.24900133,90.45454545,995,7.96,j
13.26231691,90.54545455,996,7.968,k
13.27563249,90.63636364,997,7.976,l
13.28894807,90.72727273,998,7.984,z
13.30226365,90.81818182,999,7.992,x
13.31557923,90.90909091,1000,8,c
13.32889481,91,1001,8.008,v
13.34221039,91.09090909,1002,8.016,b
13.35552597,91.18181818,1003,8.024,n
13.36884154,91.27272727,1004,8.032,m
13.38215712,91.36363636,1005,8.04,j
13.3954727,91.45454545,1006,8.048,k
13.40878828,91.54545455,1007,8.056,l
13.42210386,91.63636364,1008,8.064,z
13.43541944,91.72727273,1009,8.072,f
13.44873502,91.81818182,1010,8.08,g
13.4620506,91.90909091,1011,8.088,v
13.47536618,92,1012,8.096,b
13.48868176,92.09090909,1013,8.104,n
13.50199734,92.18181818,1014,8.112,m
13.51531292,92.27272727,1015,8.12,a
13.5286285,92.36363636,1016,8.128,b
13.54194407,92.45454545,1017,8.136,f
13.55525965,92.54545455,1018,8.144,q
13.56857523,92.63636364,1019,8.152,w
13.58189081,92.72727273,1020,8.16,e
13.59520639,92.81818182,1021,8.168,r
13.60852197,92.90909091,1022,8.176,t
13.62183755,93,1023,8.184,y
13.63515313,93.09090909,1024,8.192,u
13.64846871,93.18181818,1025,8.2,i
13.66178429,93.27272727,1026,8.208,o
13.67509987,93.36363636,1027,8.216,p
13.68841545,93.45454545,1028,8.224,a
13.70173103,93.54545455,1029,8.232,s
13.7150466,93.63636364,1030,8.24,d
13.72836218,93.72727273,1031,8.248,f
13.74167776,93.81818182,1032,8.256,g
13.75499334,93.90909091,1033,8.264,h
13.76830892,94,1034,8.272,j
13.7816245,94.09090909,1035,8.28,k
13.79494008,94.18181818,1036,8.288,l
13.80825566,94.27272727,1037,8.296,z
13.82157124,94.36363636,1038,8.304,x
13.83488682,94.45454545,1039,8.312,c
13.8482024,94.54545455,1040,8.32,v
13.86151798,94.63636364,1041,8.328,b
13.87483356,94.72727273,1042,8.336,n
13.88814913,94.81818182,1043,8.344,m
13.90146471,94.90909091,1044,8.352,j
13.91478029,95,1045,8.36,k
13.92809587,95.09090909,1046,8.368,l
13.94141145,95.18181818,1047,8.376,z
13.95472703,95.27272727,1048,8.384,f
13.96804261,95.36363636,1049,8.392,g
13.98135819,95.45454545,1050,8.4,v
13.99467377,95.54545455,1051,8.408,b
14.00798935,95.63636364,1052,8.416,n
14.02130493,95.72727273,1053,8.424,m
14.03462051,95.81818182,1054,8.432,a
14.04793609,95.90909091,1055,8.44,b
14.06125166,96,1056,8.448,f
14.07456724,96.09090909,1057,8.456,q
14.08788282,96.18181818,1058,8.464,w
14.1011984,96.27272727,1059,8.472,e
14.11451398,96.36363636,1060,8.48,r
14.12782956,96.45454545,1061,8.488,t
14.14114514,96.54545455,1062,8.496,y
14.15446072,96.63636364,1063,8.504,u
14.1677763,96.72727273,1064,8.512,i
14.18109188,96.81818182,1065,8.52,o
14.19440746,96.90909091,1066,8.528,p
14.20772304,97,1067,8.536,a
14.22103862,97.09090909,1068,8.544,s
14.23435419,97.18181818,1069,8.552,d
14.24766977,97.27272727,1070,8.56,f
14.26098535,97.36363636,1071,8.568,g
14.27430093,97.45454545,1072,8.576,h
14.28761651,97.54545455,1073,8.584,j
14.30093209,97.63636364,1074,8.592,k
14.31424767,97.72727273,1075,8.6,l
14.32756325,97.81818182,1076,8.608,z
14.34087883,97.90909091,1077,8.616,x
14.35419441,98,1078,8.624,c
14.36750999,98.09090909,1079,8.632,v
14.38082557,98.18181818,1080,8.64,b
14.39414115,98.27272727,1081,8.648,n
14.40745672,98.36363636,1082,8.656,m
14.4207723,98.45454545,1083,8.664,j
14.43408788,98.54545455,1084,8.672,k
14.44740346,98.63636364,1085,8.68,l
14.46071904,98.72727273,1086,8.688,z
14.47403462,98.81818182,1087,8.696,f
14.4873502,98.90909091,1088,8.704,g
14.50066578,99,1089,8.712,v
14.51398136,99.09090909,1090,8.72,b
14.52729694,99.18181818,1091,8.728,n
14.54061252,99.27272727,1092,8.736,m
14.5539281,99.36363636,1093,8.744,a
14.56724368,99.45454545,1094,8.752,b
14.58055925,99.54545455,1095,8.76,f
14.59387483,99.63636364,1096,8.768,q
14.60719041,99.72727273,1097,8.776,w
14.62050599,99.81818182,1098,8.784,e
14.63382157,99.90909091,1099,8.792,r
14.64713715,100,1100,8.8,t
14.66045273,100.0909091,1101,8.808,y
14.67376831,100.1818182,1102,8.816,u
14.68708389,100.2727273,1103,8.824,i
14.70039947,100.3636364,1104,8.832,o
14.71371505,100.4545455,1105,8.84,p
14.72703063,100.5454545,1106,8.848,a
14.74034621,100.6363636,1107,8.856,s
14.75366178,100.7272727,1108,8.864,d
14.76697736,100.8181818,1109,8.872,f
14.78029294,100.9090909,1110,8.88,g
14.79360852,101,1111,8.888,h
14.8069241,101.0909091,1112,8.896,j
14.82023968,101.1818182,1113,8.904,k
14.83355526,101.2727273,1114,8.912,l
14.84687084,101.3636364,1115,8.92,z
14.86018642,101.4545455,1116,8.928,x
14.873502,101.5454545,1117,8.936,c
14.88681758,101.6363636,1118,8.944,v
14.90013316,101.7272727,1119,8.952,b
14.91344874,101.8181818,1120,8.96,n
14.92676431,101.9090909,1121,8.968,m
14.94007989,102,1122,8.976,j
14.95339547,102.0909091,1123,8.984,k
14.96671105,102.1818182,1124,8.992,l
14.98002663,102.2727273,1125,9,z
14.99334221,102.3636364,1126,9.008,f
15.00665779,102.4545455,1127,9.016,g
15.01997337,102.5454545,1128,9.024,v
15.03328895,102.6363636,1129,9.032,b
15.04660453,102.7272727,1130,9.04,n
15.05992011,102.8181818,1131,9.048,m
15.07323569,102.9090909,1132,9.056,a
15.08655126,103,1133,9.064,b
15.09986684,103.0909091,1134,9.072,f
15.11318242,103.1818182,1135,9.08,q
15.126498,103.2727273,1136,9.088,w
15.13981358,103.3636364,1137,9.096,e
15.15312916,103.4545455,1138,9.104,r
15.16644474,103.5454545,1139,9.112,t
15.17976032,103.6363636,1140,9.12,y
15.1930759,103.7272727,1141,9.128,u
15.20639148,103.8181818,1142,9.136,i
15.21970706,103.9090909,1143,9.144,o
15.23302264,104,1144,9.152,p
15.24633822,104.0909091,1145,9.16,a
15.25965379,104.1818182,1146,9.168,s
15.27296937,104.2727273,1147,9.176,d
15.28628495,104.3636364,1148,9.184,f
15.29960053,104.4545455,1149,9.192,g
15.31291611,104.5454545,1150,9.2,h
15.32623169,104.6363636,1151,9.208,j
15.33954727,104.7272727,1152,9.216,k
15.35286285,104.8181818,1153,9.224,l
15.36617843,104.9090909,1154,9.232,z
15.37949401,105,1155,9.24,x
15.39280959,105.0909091,1156,9.248,c
15.40612517,105.1818182,1157,9.256,v
15.41944075,105.2727273,1158,9.264,b
15.43275632,105.3636364,1159,9.272,n
15.4460719,105.4545455,1160,9.28,m
15.45938748,105.5454545,1161,9.288,j
15.47270306,105.6363636,1162,9.296,k
15.48601864,105.7272727,1163,9.304,l
15.49933422,105.8181818,1164,9.312,z
15.5126498,105.9090909,1165,9.32,f
15.52596538,106,1166,9.328,g
15.53928096,106.0909091,1167,9.336,v
15.55259654,106.1818182,1168,9.344,b
15.56591212,106.2727273,1169,9.352,n
15.5792277,106.3636364,1170,9.36,m
15.59254328,106.4545455,1171,9.368,a
15.60585885,106.5454545,1172,9.376,b
15.61917443,106.6363636,1173,9.384,f
15.63249001,106.7272727,1174,9.392,q
15.64580559,106.8181818,1175,9.4,w
15.65912117,106.9090909,1176,9.408,e
15.67243675,107,1177,9.416,r
15.68575233,107.0909091,1178,9.424,t
15.69906791,107.1818182,1179,9.432,y
15.71238349,107.2727273,1180,9.44,u
15.72569907,107.3636364,1181,9.448,i
15.73901465,107.4545455,1182,9.456,o
15.75233023,107.5454545,1183,9.464,p
15.76564581,107.6363636,1184,9.472,a
15.77896138,107.7272727,1185,9.48,s
15.79227696,107.8181818,1186,9.488,d
15.80559254,107.9090909,1187,9.496,f
15.81890812,108,1188,9.504,g
15.8322237,108.0909091,1189,9.512,h
15.84553928,108.1818182,1190,9.52,j
15.85885486,108.2727273,1191,9.528,k
15.87217044,108.3636364,1192,9.536,l
15.88548602,108.4545455,1193,9.544,z
15.8988016,108.5454545,1194,9.552,x
15.91211718,108.6363636,1195,9.56,c
15.92543276,108.7272727,1196,9.568,v
15.93874834,108.8181818,1197,9.576,b
15.95206391,108.9090909,1198,9.584,n
15.96537949,109,1199,9.592,m
15.97869507,109.0909091,1200,9.6,j
15.99201065,109.1818182,1201,9.608,k
16.00532623,109.2727273,1202,9.616,l
16.01864181,109.3636364,1203,9.624,z
16.03195739,109.4545455,1204,9.632,f
16.04527297,109.5454545,1205,9.64,g
16.05858855,109.6363636,1206,9.648,v
16.07190413,109.7272727,1207,9.656,b
16.08521971,109.8181818,1208,9.664,n
16.09853529,109.9090909,1209,9.672,m
16.11185087,110,1210,9.68,a
16.12516644,110.0909091,1211,9.688,b
16.13848202,110.1818182,1212,9.696,f
16.1517976,110.2727273,1213,9.704,q
16.16511318,110.3636364,1214,9.712,w
16.17842876,110.4545455,1215,9.72,e
16.19174434,110.5454545,1216,9.728,r
16.20505992,110.6363636,1217,9.736,t
16.2183755,110.7272727,1218,9.744,y
16.23169108,110.8181818,1219,9.752,u
16.24500666,110.9090909,1220,9.76,i
16.25832224,111,1221,9.768,o
16.27163782,111.0909091,1222,9.776,p
16.2849534,111.1818182,1223,9.784,a
16.29826897,111.2727273,1224,9.792,s
16.31158455,111.3636364,1225,9.8,d
16.32490013,111.4545455,1226,9.808,f
16.33821571,111.5454545,1227,9.816,g
16.35153129,111.6363636,1228,9.824,h
16.36484687,111.7272727,1229,9.832,j
16.37816245,111.8181818,1230,9.84,k
16.39147803,111.9090909,1231,9.848,l
16.40479361,112,1232,9.856,z
16.41810919,112.0909091,1233,9.864,x
16.43142477,112.1818182,1234,9.872,c
16.44474035,112.2727273,1235,9.88,v
16.45805593,112.3636364,1236,9.888,b
16.4713715,112.4545455,1237,9.896,n
16.48468708,112.5454545,1238,9.904,m
16.49800266,112.6363636,1239,9.912,j
16.51131824,112.7272727,1240,9.92,k
16.52463382,112.8181818,1241,9.928,l
16.5379494,112.9090909,1242,9.936,z
16.55126498,113,1243,9.944,f
16.56458056,113.0909091,1244,9.952,g
16.57789614,113.1818182,1245,9.96,v
16.59121172,113.2727273,1246,9.968,b
16.6045273,113.3636364,1247,9.976,n
16.61784288,113.4545455,1248,9.984,m
16.63115846,113.5454545,1249,9.992,a
16.64447403,113.6363636,1250,10,b
16.65778961,113.7272727,1251,10.008,f
16.67110519,113.8181818,1252,10.016,q
16.68442077,113.9090909,1253,10.024,w
16.69773635,114,1254,10.032,e
16.71105193,114.0909091,1255,10.04,r
16.72436751,114.1818182,1256,10.048,t
16.73768309,114.2727273,1257,10.056,y
16.75099867,114.3636364,1258,10.064,u
16.76431425,114.4545455,1259,10.072,i
16.77762983,114.5454545,1260,10.08,o
16.79094541,114.6363636,1261,10.088,p
16.80426099,114.7272727,1262,10.096,a
16.81757656,114.8181818,1263,10.104,s
16.83089214,114.9090909,1264,10.112,d
16.84420772,115,1265,10.12,f
16.8575233,115.0909091,1266,10.128,g
16.87083888,115.1818182,1267,10.136,h
16.88415446,115.2727273,1268,10.144,j
16.89747004,115.3636364,1269,10.152,k
16.91078562,115.4545455,1270,10.16,l
16.9241012,115.5454545,1271,10.168,z
16.93741678,115.6363636,1272,10.176,x
16.95073236,115.7272727,1273,10.184,c
16.96404794,115.8181818,1274,10.192,v
16.97736352,115.9090909,1275,10.2,b
16.99067909,116,1276,10.208,n
17.00399467,116.0909091,1277,10.216,m
17.01731025,116.1818182,1278,10.224,j
17.03062583,116.2727273,1279,10.232,k
17.04394141,116.3636364,1280,10.24,l
17.05725699,116.4545455,1281,10.248,z
17.07057257,116.5454545,1282,10.256,f
17.08388815,116.6363636,1283,10.264,g
17.09720373,116.7272727,1284,10.272,v
17.11051931,116.8181818,1285,10.28,b
17.12383489,116.9090909,1286,10.288,n
